timestamp_local,timestamp_utc,hour,day_of_week,month,weekend_flag,season,daylight_flag,mean_temperature,population_weighted_temperature,mean_wind_speed,wind_capacity_weighted_wind_speed,mean_cloud_cover,national_solar_irradiance,total_precipitation,heating_degree,cooling_degree,wind_speed_squared,wind_speed_cubed,temperature_lag_1h,temperature_lag_6h,wind_speed_lag_1h,total_electricity_consumption_mw,total_electricity_generation_mw,wind_generation_mw,solar_generation_mw,gas_generation_mw,other_generation_mw,renewable_generation_mw,renewable_generation_percentage,net_exports_mw,consumption_lag_1h,consumption_lag_24h,random_control
2023-01-24T19:00:00+00:00,2023-01-24T19:00:00+00:00,19,1,1,0,winter,0,6.34,6.48,9.37,9.73,95.77,0.0,8.45,9.02,0.0,94.628,920.514,6.57,6.35,10.24,4789.3,4653.2,1814.5,0.0,2198.4,640.3,1814.5,38.99,-136.1,4787.6,4784.7,-0.84074
2023-01-24T20:00:00+00:00,2023-01-24T20:00:00+00:00,20,1,1,0,winter,0,5.43,5.46,10.72,11.25,91.13,0.0,2.48,10.04,0.0,126.515,1423.031,6.48,6.98,9.73,4663.9,4661.0,2836.4,0.0,1185.3,639.3,2836.4,60.85,-2.9,4789.3,4636.4,0.28833
2023-01-24T21:00:00+00:00,2023-01-24T21:00:00+00:00,21,1,1,0,winter,0,4.8,5.02,9.54,10.1,93.75,0.0,1.7,10.48,0.0,102.006,1030.24,5.46,6.57,11.25,4510.8,4497.9,2026.1,0.0,1870.2,601.6,2026.1,45.05,-12.9,4663.9,4305.7,0.64789
2023-01-24T22:00:00+00:00,2023-01-24T22:00:00+00:00,22,1,1,0,winter,0,4.93,5.08,18.35,19.23,95.53,0.0,4.64,10.42,0.0,369.601,7105.572,5.02,6.42,10.1,4402.2,4601.8,3786.3,0.0,180.0,635.5,3786.3,82.28,199.6,4510.8,4227.1,0.17479
2023-01-24T23:00:00+00:00,2023-01-24T23:00:00+00:00,23,1,1,0,winter,0,4.53,4.62,16.74,17.79,95.1,0.0,12.66,10.88,0.0,316.466,5629.777,5.08,6.63,19.23,4163.4,4330.8,3537.9,0.0,180.0,612.9,3537.9,81.69,167.4,4402.2,4170.4,0.19398
2023-01-25T00:00:00+00:00,2023-01-25T00:00:00+00:00,0,2,1,0,winter,0,4.07,4.14,16.53,17.54,98.93,0.0,2.22,11.36,0.0,307.567,5393.994,4.62,6.57,17.79,3889.6,4037.9,3216.4,0.0,180.0,641.5,3216.4,79.66,148.3,4163.4,4065.2,0.12158
2023-01-25T01:00:00+00:00,2023-01-25T01:00:00+00:00,1,2,1,0,winter,0,3.48,3.55,17.07,18.24,96.18,0.0,4.6,11.95,0.0,332.515,6063.415,4.14,6.48,17.54,3916.5,4060.7,3251.1,0.0,180.0,629.6,3251.1,80.06,144.2,3889.6,3992.7,-1.0379
2023-01-25T02:00:00+00:00,2023-01-25T02:00:00+00:00,2,2,1,0,winter,0,3.2,3.27,16.39,17.67,90.15,0.0,4.68,12.23,0.0,312.254,5517.74,3.55,5.46,18.24,3913.8,4109.0,3294.3,0.0,180.0,634.7,3294.3,80.17,195.2,3916.5,3799.0,0.01279
2023-01-25T03:00:00+00:00,2023-01-25T03:00:00+00:00,3,2,1,0,winter,0,3.41,3.45,16.25,17.37,95.42,0.0,7.66,12.05,0.0,301.637,5238.741,3.27,5.02,17.67,3900.8,4096.8,3274.7,0.0,180.0,642.1,3274.7,79.93,196.0,3913.8,3840.5,-0.06268
2023-01-25T04:00:00+00:00,2023-01-25T04:00:00+00:00,4,2,1,0,winter,0,3.56,3.65,14.82,15.93,94.98,0.0,2.4,11.85,0.0,253.774,4042.703,3.45,5.08,17.37,4081.3,4273.5,3429.0,0.0,180.0,664.5,3429.0,80.24,192.2,3900.8,3952.5,0.93582
2023-01-25T05:00:00+00:00,2023-01-25T05:00:00+00:00,5,2,1,0,winter,0,3.48,3.63,15.14,16.17,93.67,0.0,2.58,11.87,0.0,261.469,4227.952,3.65,4.62,15.93,4282.5,4496.7,3667.9,0.0,180.0,648.8,3667.9,81.57,214.2,4081.3,4184.4,1.29312
2023-01-25T06:00:00+00:00,2023-01-25T06:00:00+00:00,6,2,1,0,winter,0,3.06,3.17,13.57,14.64,87.95,0.0,1.62,12.33,0.0,214.476,3141.001,3.63,4.14,16.17,4503.4,4815.8,3970.1,0.0,180.0,665.7,3970.1,82.44,312.4,4282.5,4484.4,1.11979
2023-01-25T07:00:00+00:00,2023-01-25T07:00:00+00:00,7,2,1,0,winter,0,3.74,3.94,12.8,13.76,86.62,0.0,3.24,11.56,0.0,189.2,2602.446,3.17,3.55,14.64,4785.8,5095.0,4242.3,0.0,180.0,672.7,4242.3,83.26,309.2,4503.4,4650.7,0.63804
2023-01-25T08:00:00+00:00,2023-01-25T08:00:00+00:00,8,2,1,0,winter,0,3.77,4.01,12.0,12.85,89.52,0.0,1.94,11.49,0.0,164.999,2119.447,3.94,3.27,13.76,4830.8,5040.9,4160.9,0.0,199.0,681.0,4160.9,82.54,210.1,4785.8,4660.1,-1.2409
2023-01-25T09:00:00+00:00,2023-01-25T09:00:00+00:00,9,2,1,0,winter,1,4.0,4.19,12.29,12.97,91.65,7.22,5.83,11.31,0.0,168.14,2180.261,4.01,3.45,12.85,4680.4,4897.6,4008.0,6.9,180.0,702.7,4014.9,81.98,217.2,4830.8,4583.2,-0.19619
2023-01-25T10:00:00+00:00,2023-01-25T10:00:00+00:00,10,2,1,0,winter,1,3.95,4.18,10.38,10.98,93.8,22.22,1.72,11.32,0.0,120.622,1324.766,4.19,3.65,12.97,4570.7,4705.4,2892.7,23.6,1060.1,729.0,2916.3,61.98,134.7,4680.4,4393.9,-0.92
2023-01-25T11:00:00+00:00,2023-01-25T11:00:00+00:00,11,2,1,0,winter,1,4.28,4.46,9.95,10.33,95.15,33.77,3.32,11.04,0.0,106.67,1101.695,4.18,3.63,10.98,4365.5,4405.0,2348.3,35.7,1312.0,709.0,2384.0,54.12,39.5,4570.7,4318.3,-1.16625
2023-01-25T12:00:00+00:00,2023-01-25T12:00:00+00:00,12,2,1,0,winter,1,4.69,4.89,9.85,10.23,94.98,40.27,18.11,10.61,0.0,104.718,1071.604,4.46,3.17,10.33,4244.7,4316.2,2288.7,42.9,1292.4,692.2,2331.6,54.02,71.5,4365.5,4160.2,0.12472
2023-01-25T13:00:00+00:00,2023-01-25T13:00:00+00:00,13,2,1,0,winter,1,5.62,5.89,11.32,11.8,89.15,45.24,13.27,9.61,0.0,139.301,1644.118,4.89,3.94,10.23,4161.7,4284.2,3379.0,44.8,180.0,680.4,3423.8,79.92,122.5,4244.7,4309.3,1.48154
2023-01-25T14:00:00+00:00,2023-01-25T14:00:00+00:00,14,2,1,0,winter,1,5.93,6.07,9.85,10.41,89.57,40.43,6.16,9.43,0.0,108.453,1129.445,5.89,4.01,11.8,4197.3,4266.8,2496.6,41.4,1072.2,656.6,2538.0,59.48,69.5,4161.7,4376.3,-1.66236
2023-01-25T15:00:00+00:00,2023-01-25T15:00:00+00:00,15,2,1,0,winter,1,5.88,5.88,10.39,10.97,93.38,27.58,10.75,9.62,0.0,120.238,1318.444,6.07,4.19,10.41,4324.8,4414.2,2857.2,30.0,879.2,647.8,2887.2,65.41,89.4,4197.3,4447.9,0.23932
2023-01-25T16:00:00+00:00,2023-01-25T16:00:00+00:00,16,2,1,0,winter,1,6.0,6.16,10.1,10.67,91.8,14.03,2.24,9.34,0.0,113.781,1213.675,5.88,4.18,10.97,4613.4,4670.3,2607.6,14.3,1403.2,645.2,2621.9,56.14,56.9,4324.8,4594.3,0.21128
2023-01-25T17:00:00+00:00,2023-01-25T17:00:00+00:00,17,2,1,0,winter,0,5.46,5.65,10.25,10.95,90.98,0.02,0.77,9.85,0.0,119.911,1313.076,6.16,4.46,10.67,4787.7,4829.2,2835.5,0.0,1352.9,640.8,2835.5,58.72,41.5,4613.4,4777.4,-0.11255
2023-01-25T18:00:00+00:00,2023-01-25T18:00:00+00:00,18,2,1,0,winter,0,5.05,5.21,9.85,10.42,90.72,0.0,4.02,10.29,0.0,108.589,1131.562,5.65,4.89,10.95,4859.9,4896.2,2458.6,0.0,1781.4,656.2,2458.6,50.21,36.3,4787.7,4787.6,-0.04672
2023-01-25T19:00:00+00:00,2023-01-25T19:00:00+00:00,19,2,1,0,winter,0,4.25,4.46,9.04,9.58,89.18,0.0,2.19,11.04,0.0,91.706,878.2,5.21,5.89,10.42,4871.9,4823.1,1883.0,0.0,2310.8,629.3,1883.0,39.04,-48.8,4859.9,4789.3,1.03264
2023-01-25T20:00:00+00:00,2023-01-25T20:00:00+00:00,20,2,1,0,winter,0,4.5,4.67,8.57,9.18,89.87,0.0,1.45,10.83,0.0,84.307,774.101,4.46,6.07,9.58,4746.5,4734.4,1641.4,0.0,2469.0,624.0,1641.4,34.67,-12.1,4871.9,4663.9,0.10025
2023-01-25T21:00:00+00:00,2023-01-25T21:00:00+00:00,21,2,1,0,winter,0,4.51,4.67,8.52,9.07,92.15,0.0,11.3,10.83,0.0,82.234,745.723,4.67,5.88,9.18,4504.1,4526.3,1503.8,0.0,2372.4,650.1,1503.8,33.22,22.2,4746.5,4510.8,-1.30992
2023-01-25T22:00:00+00:00,2023-01-25T22:00:00+00:00,22,2,1,0,winter,0,4.16,4.37,9.15,9.72,89.95,0.0,6.1,11.13,0.0,94.506,918.727,4.67,6.16,9.07,4456.8,4555.3,1954.7,0.0,1967.2,633.4,1954.7,42.91,98.5,4504.1,4402.2,0.02406
2023-01-25T23:00:00+00:00,2023-01-25T23:00:00+00:00,23,2,1,0,winter,0,3.68,3.99,8.15,8.83,86.13,0.0,7.53,11.51,0.0,77.919,687.811,4.37,5.65,9.72,4382.3,4386.1,1513.3,0.0,2233.7,639.1,1513.3,34.5,3.8,4456.8,4163.4,0.51729
2023-01-26T00:00:00+00:00,2023-01-26T00:00:00+00:00,0,3,1,0,winter,0,2.74,2.99,7.37,7.94,84.35,0.0,0.51,12.51,0.0,63.066,500.831,3.99,5.21,8.83,4255.1,4232.6,1093.9,0.0,2497.7,641.0,1093.9,25.84,-22.5,4382.3,3889.6,0.14968
2023-01-26T01:00:00+00:00,2023-01-26T01:00:00+00:00,1,3,1,0,winter,0,2.44,2.65,7.33,7.87,89.0,0.0,0.33,12.85,0.0,61.894,486.942,2.99,4.46,7.94,4201.1,4168.2,1024.0,0.0,2492.5,651.7,1024.0,24.57,-32.9,4255.1,3916.5,0.30178
2023-01-26T02:00:00+00:00,2023-01-26T02:00:00+00:00,2,3,1,0,winter,0,3.01,3.15,9.11,9.58,81.15,0.0,0.0,12.35,0.0,91.813,879.741,2.65,4.67,7.87,4108.2,4202.7,1835.1,0.0,1754.8,612.8,1835.1,43.66,94.5,4201.1,3913.8,0.838
2023-01-26T03:00:00+00:00,2023-01-26T03:00:00+00:00,3,3,1,0,winter,0,3.19,3.39,7.64,7.88,78.88,0.0,0.0,12.11,0.0,62.046,488.727,3.15,4.67,9.58,4015.1,4116.7,963.0,0.0,2565.6,588.1,963.0,23.39,101.6,4108.2,3900.8,-1.66281
2023-01-26T04:00:00+00:00,2023-01-26T04:00:00+00:00,4,3,1,0,winter,0,2.95,3.19,8.19,8.43,68.98,0.0,0.0,12.31,0.0,71.026,598.587,3.39,4.37,7.88,4194.4,4256.1,1152.8,0.0,2494.9,608.4,1152.8,27.09,61.7,4015.1,4081.3,2.10834
2023-01-26T05:00:00+00:00,2023-01-26T05:00:00+00:00,5,3,1,0,winter,0,2.56,2.72,9.16,9.38,69.12,0.0,9.65,12.78,0.0,87.996,825.452,3.19,3.99,8.43,4360.1,4462.4,1652.2,0.0,2199.7,610.5,1652.2,37.02,102.3,4194.4,4282.5,0.82598
2023-01-26T06:00:00+00:00,2023-01-26T06:00:00+00:00,6,3,1,0,winter,0,3.59,3.71,9.3,9.7,69.25,0.0,0.16,11.79,0.0,94.009,911.488,2.72,2.99,9.38,4605.9,4629.1,1856.1,0.0,2165.3,607.7,1856.1,40.1,23.2,4360.1,4503.4,-0.02132
2023-01-26T07:00:00+00:00,2023-01-26T07:00:00+00:00,7,3,1,0,winter,0,3.87,4.09,9.25,9.47,79.83,0.0,0.74,11.41,0.0,89.694,849.466,3.71,2.65,9.7,4905.0,4915.6,1734.6,0.0,2595.8,585.2,1734.6,35.29,10.6,4605.9,4785.8,-0.14831
2023-01-26T08:00:00+00:00,2023-01-26T08:00:00+00:00,8,3,1,0,winter,0,3.86,4.05,9.64,10.1,72.9,0.0,1.59,11.45,0.0,102.004,1030.209,4.09,3.15,9.47,4984.6,5026.3,2159.5,0.0,2303.9,562.9,2159.5,42.96,41.7,4905.0,4830.8,-0.0757
2023-01-26T09:00:00+00:00,2023-01-26T09:00:00+00:00,9,3,1,0,winter,1,3.73,3.89,9.61,10.16,70.8,12.04,2.65,11.61,0.0,103.327,1050.321,4.05,3.39,10.1,4844.2,4924.0,2219.6,12.5,2106.8,585.1,2232.1,45.33,79.8,4984.6,4680.4,0.54926
2023-01-26T10:00:00+00:00,2023-01-26T10:00:00+00:00,10,3,1,0,winter,1,3.23,3.43,9.14,9.85,63.0,46.33,1.6,12.07,0.0,97.078,956.487,3.89,3.19,10.16,4622.4,4562.1,2089.8,49.7,1827.4,595.2,2139.5,46.9,-60.3,4844.2,4570.7,0.05528
2023-01-26T11:00:00+00:00,2023-01-26T11:00:00+00:00,11,3,1,0,winter,1,3.82,3.95,9.39,10.16,61.87,73.21,0.9,11.55,0.0,103.132,1047.348,3.43,2.72,9.85,4491.2,4565.6,2353.8,79.0,1524.6,608.2,2432.8,53.29,74.4,4622.4,4365.5,0.07433
2023-01-26T12:00:00+00:00,2023-01-26T12:00:00+00:00,12,3,1,0,winter,1,4.28,4.41,9.83,10.64,66.55,83.37,9.08,11.09,0.0,113.122,1203.158,3.95,3.71,10.16,4561.0,4697.9,2707.4,90.9,1306.9,592.7,2798.3,59.56,136.9,4491.2,4244.7,1.46759
2023-01-26T13:00:00+00:00,2023-01-26T13:00:00+00:00,13,3,1,0,winter,1,4.62,4.66,11.24,11.97,74.77,68.42,0.37,10.84,0.0,143.164,1712.967,4.41,4.09,10.64,4533.3,4672.3,3377.4,73.7,613.3,607.9,3451.1,73.86,139.0,4561.0,4161.7,0.02359
2023-01-26T14:00:00+00:00,2023-01-26T14:00:00+00:00,14,3,1,0,winter,1,5.21,5.28,10.4,10.88,73.1,60.22,1.15,10.22,0.0,118.398,1288.304,4.66,4.05,11.97,4467.6,4570.8,2766.9,65.0,1120.6,618.3,2831.9,61.96,103.2,4533.3,4197.3,-2.21335
2023-01-26T15:00:00+00:00,2023-01-26T15:00:00+00:00,15,3,1,0,winter,1,5.12,5.13,9.62,10.01,70.17,49.33,6.13,10.37,0.0,100.162,1002.432,5.28,3.89,10.88,4710.1,4638.2,2138.6,50.6,1811.1,637.9,2189.2,47.2,-71.9,4467.6,4324.8,0.57376
2023-01-26T16:00:00+00:00,2023-01-26T16:00:00+00:00,16,3,1,0,winter,1,5.24,5.18,8.81,9.13,73.2,23.42,0.0,10.32,0.0,83.417,761.874,5.13,3.43,10.01,4767.0,4642.0,1665.7,24.9,2338.3,613.1,1690.6,36.42,-125.0,4710.1,4613.4,-0.3567
2023-01-26T17:00:00+00:00,2023-01-26T17:00:00+00:00,17,3,1,0,winter,0,5.11,5.07,8.46,8.74,70.73,0.2,0.45,10.43,0.0,76.424,668.109,5.18,3.95,9.13,4945.9,4789.8,1461.2,0.0,2709.3,619.3,1461.2,30.51,-156.1,4767.0,4787.7,0.97723
2023-01-26T18:00:00+00:00,2023-01-26T18:00:00+00:00,18,3,1,0,winter,0,6.14,6.15,9.93,10.12,74.02,0.0,5.87,9.35,0.0,102.396,1036.157,5.07,4.41,8.74,4934.6,4874.3,2234.2,0.0,2017.3,622.8,2234.2,45.84,-60.3,4945.9,4859.9,1.19553
2023-01-26T19:00:00+00:00,2023-01-26T19:00:00+00:00,19,3,1,0,winter,0,5.64,5.68,10.18,10.42,69.6,0.0,8.15,9.82,0.0,108.629,1132.181,6.15,4.66,10.12,4868.5,4818.0,2431.0,0.0,1774.5,612.5,2431.0,50.46,-50.5,4934.6,4871.9,-0.82589
2023-01-26T20:00:00+00:00,2023-01-26T20:00:00+00:00,20,3,1,0,winter,0,4.71,4.77,9.26,9.54,68.63,0.0,3.75,10.73,0.0,91.046,868.742,5.68,5.28,10.42,4681.9,4540.6,1821.2,0.0,2131.3,588.1,1821.2,40.11,-141.3,4868.5,4746.5,0.76397
2023-01-26T21:00:00+00:00,2023-01-26T21:00:00+00:00,21,3,1,0,winter,0,3.83,3.97,9.2,9.48,65.38,0.0,2.41,11.53,0.0,89.944,853.023,4.77,5.13,9.54,4588.6,4488.7,1738.2,0.0,2162.7,587.8,1738.2,38.72,-99.9,4681.9,4504.1,0.43895
2023-01-26T22:00:00+00:00,2023-01-26T22:00:00+00:00,22,3,1,0,winter,0,3.39,3.64,9.42,9.67,65.12,0.0,2.51,11.86,0.0,93.447,903.334,3.97,5.18,9.48,4407.2,4329.7,1865.7,0.0,1883.6,580.4,1865.7,43.09,-77.5,4588.6,4456.8,2.29388
2023-01-26T23:00:00+00:00,2023-01-26T23:00:00+00:00,23,3,1,0,winter,0,2.6,3.0,10.59,10.87,64.62,0.0,4.79,12.5,0.0,118.207,1285.181,3.64,5.07,9.67,4402.5,4472.2,2750.6,0.0,1123.9,597.7,2750.6,61.5,69.7,4407.2,4382.3,-0.81137
2023-01-27T00:00:00+00:00,2023-01-27T00:00:00+00:00,0,4,1,0,winter,0,2.54,2.86,10.11,10.25,66.2,0.0,1.42,12.64,0.0,105.149,1078.215,3.0,6.15,10.87,4190.7,4118.4,2327.4,0.0,1224.2,566.8,2327.4,56.51,-72.3,4402.5,4255.1,-1.00538
2023-01-27T01:00:00+00:00,2023-01-27T01:00:00+00:00,1,4,1,0,winter,0,1.7,2.11,9.42,9.71,76.67,0.0,1.76,13.39,0.0,94.302,915.753,2.86,5.68,10.25,4166.0,4112.0,1906.4,0.0,1643.5,562.1,1906.4,46.36,-54.0,4190.7,4201.1,1.57855
2023-01-27T02:00:00+00:00,2023-01-27T02:00:00+00:00,2,4,1,0,winter,0,1.61,1.92,8.88,9.3,77.82,0.0,0.86,13.58,0.0,86.57,805.473,2.11,4.77,9.71,4069.1,3979.1,1717.2,0.0,1678.9,583.0,1717.2,43.16,-90.0,4166.0,4108.2,-0.97281
2023-01-27T03:00:00+00:00,2023-01-27T03:00:00+00:00,3,4,1,0,winter,0,0.96,1.28,9.71,10.38,79.68,0.0,1.52,14.22,0.0,107.705,1117.773,1.92,3.97,9.3,4018.6,3924.1,2417.8,0.0,896.6,609.7,2417.8,61.61,-94.5,4069.1,4015.1,0.1489
2023-01-27T04:00:00+00:00,2023-01-27T04:00:00+00:00,4,4,1,0,winter,0,0.91,1.13,9.24,10.06,77.92,0.0,8.13,14.37,0.0,101.202,1018.078,1.28,3.64,10.38,4083.4,4106.5,2361.8,0.0,1130.1,614.6,2361.8,57.51,23.1,4018.6,4194.4,-0.78998
2023-01-27T05:00:00+00:00,2023-01-27T05:00:00+00:00,5,4,1,0,winter,0,1.26,1.4,9.09,9.66,83.87,0.0,5.9,14.1,0.0,93.258,900.589,1.13,3.0,10.06,4256.9,4278.1,1979.2,0.0,1683.6,615.3,1979.2,46.26,21.2,4083.4,4360.1,-0.06355
2023-01-27T06:00:00+00:00,2023-01-27T06:00:00+00:00,6,4,1,0,winter,0,2.13,2.2,8.7,9.29,83.18,0.0,0.28,13.3,0.0,86.287,801.532,1.4,2.86,9.66,4540.1,4456.5,1786.8,0.0,2063.8,605.9,1786.8,40.09,-83.6,4256.9,4605.9,-1.05732
2023-01-27T07:00:00+00:00,2023-01-27T07:00:00+00:00,7,4,1,0,winter,0,2.25,2.51,8.41,9.05,86.05,0.0,4.8,12.99,0.0,81.863,740.677,2.2,2.11,9.29,4778.5,4755.2,1658.4,0.0,2480.5,616.3,1658.4,34.88,-23.3,4540.1,4905.0,-0.80912
2023-01-27T08:00:00+00:00,2023-01-27T08:00:00+00:00,8,4,1,0,winter,0,2.54,2.83,8.66,9.35,80.28,0.0,4.36,12.67,0.0,87.383,816.85,2.51,1.92,9.05,4854.1,4952.9,1860.8,0.0,2469.1,623.0,1860.8,37.57,98.8,4778.5,4984.6,-0.10221
2023-01-27T09:00:00+00:00,2023-01-27T09:00:00+00:00,9,4,1,0,winter,1,2.82,3.23,8.38,8.98,76.68,10.81,4.62,12.27,0.0,80.603,723.643,2.83,1.28,9.35,4714.4,4703.4,1606.6,11.1,2459.3,626.4,1617.7,34.39,-11.0,4854.1,4844.2,0.64264
2023-01-27T10:00:00+00:00,2023-01-27T10:00:00+00:00,10,4,1,0,winter,1,3.14,3.38,8.79,9.26,77.05,33.17,1.92,12.12,0.0,85.807,794.846,3.23,1.13,8.98,4641.8,4757.9,1768.7,36.5,2317.6,635.1,1805.2,37.94,116.1,4714.4,4622.4,-0.12686
2023-01-27T11:00:00+00:00,2023-01-27T11:00:00+00:00,11,4,1,0,winter,1,3.29,3.35,7.74,8.11,74.02,53.62,4.64,12.15,0.0,65.736,532.978,3.38,1.4,9.26,4541.1,4568.5,1160.1,57.6,2743.0,607.8,1217.7,26.65,27.4,4641.8,4491.2,-0.39682
2023-01-27T12:00:00+00:00,2023-01-27T12:00:00+00:00,12,4,1,0,winter,1,4.04,4.08,8.99,9.51,74.52,65.25,1.19,11.42,0.0,90.497,860.9,3.35,2.2,8.11,4361.7,4476.1,1861.1,68.7,1946.2,600.1,1929.8,43.11,114.4,4541.1,4561.0,-1.48622
2023-01-27T13:00:00+00:00,2023-01-27T13:00:00+00:00,13,4,1,0,winter,1,4.14,4.05,7.79,8.13,66.12,82.96,7.3,11.45,0.0,66.112,537.546,4.08,2.51,9.51,4527.0,4536.5,1176.4,92.3,2679.3,588.5,1268.7,27.97,9.5,4361.7,4533.3,1.1724
2023-01-27T14:00:00+00:00,2023-01-27T14:00:00+00:00,14,4,1,0,winter,1,5.06,4.89,7.72,8.04,68.82,71.05,7.2,10.61,0.0,64.695,520.359,4.05,2.83,8.13,4468.3,4407.6,1151.8,76.3,2601.6,577.9,1228.1,27.86,-60.7,4527.0,4467.6,-2.11149
2023-01-27T15:00:00+00:00,2023-01-27T15:00:00+00:00,15,4,1,0,winter,1,5.22,5.09,7.6,7.9,66.48,52.9,0.0,10.41,0.0,62.419,493.151,4.89,3.23,8.04,4606.8,4539.3,1116.5,57.3,2782.7,582.8,1173.8,25.86,-67.5,4468.3,4710.1,0.34121
2023-01-27T16:00:00+00:00,2023-01-27T16:00:00+00:00,16,4,1,0,winter,1,4.63,4.56,7.42,7.68,71.85,23.57,3.84,10.94,0.0,58.936,452.454,5.09,3.38,7.9,4867.4,4733.1,943.7,24.9,3189.0,575.5,968.6,20.46,-134.3,4606.8,4767.0,1.88915
2023-01-27T17:00:00+00:00,2023-01-27T17:00:00+00:00,17,4,1,0,winter,0,4.07,4.06,7.41,7.66,75.2,0.36,3.63,11.44,0.0,58.709,449.842,4.56,3.35,7.68,5165.4,5043.1,884.8,0.0,3585.6,572.7,884.8,17.54,-122.3,4867.4,4945.9,-0.55108
2023-01-27T18:00:00+00:00,2023-01-27T18:00:00+00:00,18,4,1,0,winter,0,3.64,3.63,7.5,7.59,80.18,0.0,1.01,11.87,0.0,57.613,437.297,4.06,4.08,7.66,5126.4,4928.6,861.7,0.0,3481.4,585.5,861.7,17.48,-197.8,5165.4,4934.6,-0.96173
2023-01-27T19:00:00+00:00,2023-01-27T19:00:00+00:00,19,4,1,0,winter,0,3.57,3.57,7.49,7.57,83.9,0.0,8.36,11.93,0.0,57.338,434.176,3.63,4.05,7.59,4991.2,4890.0,873.7,0.0,3417.0,599.3,873.7,17.87,-101.2,5126.4,4868.5,0.8165
2023-01-27T20:00:00+00:00,2023-01-27T20:00:00+00:00,20,4,1,0,winter,0,2.72,2.69,7.61,7.69,89.65,0.0,7.36,12.81,0.0,59.151,454.934,3.57,4.89,7.57,4837.7,4753.3,884.7,0.0,3250.0,618.6,884.7,18.61,-84.4,4991.2,4681.9,0.40674
2023-01-27T21:00:00+00:00,2023-01-27T21:00:00+00:00,21,4,1,0,winter,0,2.11,2.11,7.9,7.91,92.0,0.0,2.93,13.39,0.0,62.513,494.257,2.69,5.09,7.69,4625.7,4556.0,973.1,0.0,2972.9,610.0,973.1,21.36,-69.7,4837.7,4588.6,0.23727
2023-01-27T22:00:00+00:00,2023-01-27T22:00:00+00:00,22,4,1,0,winter,0,1.81,1.77,7.13,7.22,93.67,0.0,7.51,13.73,0.0,52.124,376.32,2.11,4.56,7.91,4426.1,4366.0,737.4,0.0,3013.5,615.1,737.4,16.89,-60.1,4625.7,4407.2,-2.11493
2023-01-27T23:00:00+00:00,2023-01-27T23:00:00+00:00,23,4,1,0,winter,0,1.73,1.75,6.53,6.62,93.07,0.0,9.94,13.75,0.0,43.783,289.71,1.77,4.06,7.22,4417.1,4239.1,552.1,0.0,3027.7,659.3,552.1,13.02,-178.0,4426.1,4402.5,-0.74757
2023-01-28T00:00:00+00:00,2023-01-28T00:00:00+00:00,0,5,1,1,winter,0,1.84,1.8,6.23,6.42,91.28,0.0,3.45,13.7,0.0,41.243,264.869,1.75,3.63,6.62,3866.1,3698.1,519.9,0.0,2509.8,668.4,519.9,14.06,-168.0,4417.1,4190.7,-0.59272
2023-01-28T01:00:00+00:00,2023-01-28T01:00:00+00:00,1,5,1,1,winter,0,1.92,1.91,6.24,6.41,86.93,0.0,9.32,13.59,0.0,41.143,263.905,1.8,3.57,6.42,3779.2,3596.4,506.4,0.0,2434.6,655.4,506.4,14.08,-182.8,3866.1,4166.0,-0.37729
2023-01-28T02:00:00+00:00,2023-01-28T02:00:00+00:00,2,5,1,1,winter,0,2.39,2.36,5.41,5.75,82.92,0.0,1.46,13.14,0.0,33.119,190.596,1.91,2.69,6.41,3640.2,3580.6,340.4,0.0,2583.5,656.7,340.4,9.51,-59.6,3779.2,4069.1,-0.92186
2023-01-28T03:00:00+00:00,2023-01-28T03:00:00+00:00,3,5,1,1,winter,0,2.4,2.33,5.43,5.72,87.55,0.0,2.69,13.17,0.0,32.748,187.405,2.36,2.11,5.75,3726.7,3673.1,371.8,0.0,2684.4,616.9,371.8,10.12,-53.6,3640.2,4018.6,-0.34953
2023-01-28T04:00:00+00:00,2023-01-28T04:00:00+00:00,4,5,1,1,winter,0,2.59,2.48,4.47,4.73,83.75,0.0,4.81,13.02,0.0,22.349,105.656,2.33,1.77,5.72,3823.2,3705.1,198.4,0.0,2895.1,611.6,198.4,5.35,-118.1,3726.7,4083.4,0.20216
2023-01-28T05:00:00+00:00,2023-01-28T05:00:00+00:00,5,5,1,1,winter,0,2.47,2.2,3.34,3.57,87.65,0.0,5.65,13.3,0.0,12.741,45.476,2.48,1.75,4.73,3903.2,3748.2,21.4,0.0,3114.4,612.4,21.4,0.57,-155.0,3823.2,4256.9,-1.13752
2023-01-28T06:00:00+00:00,2023-01-28T06:00:00+00:00,6,5,1,1,winter,0,1.95,1.72,2.72,2.84,83.82,0.0,2.94,13.78,0.0,8.078,22.957,2.2,1.8,3.57,4240.1,4113.8,0.0,0.0,3483.1,630.7,0.0,0.0,-126.3,3903.2,4540.1,-1.21177
2023-01-28T07:00:00+00:00,2023-01-28T07:00:00+00:00,7,5,1,1,winter,0,2.45,2.24,3.31,3.58,92.18,0.0,0.0,13.26,0.0,12.815,45.875,1.72,1.91,2.84,4580.6,4448.3,40.1,0.0,3776.4,631.8,40.1,0.9,-132.3,4240.1,4778.5,-0.00971
